Cat #,Suffix,SITE,Period,Form,FormAssessment,Shape,Group,RimDiameter,MunsellPaste,PasteColor,Pocking,HCL,TemperReg,Temper%,Firing,Surface,Design,WallThick,Freq,Weight,Volume,Comments,Assessment,CeramicForm,MunsellSlipColor,Slip,RimShape,Sherds,Page,LevelStratum,Year,Episode
17309,-,272005,MPrC/LC,32,,245,,,10YR4/4,dark yellowish brown,-,,-,-,-,-,Rim - flared with flat downturned edge; 3.07 cm rim to body of vessel,-,1,,,,,Jar,2.5YR5/6,Red slip,,,CSTR8-1,C-08,1995,8
17309,-,272005,LPrC/LC,71,,643,,,7.5YR5/4,brown,-,,-,-,-,-,Rim - small flat-topped lip with a depression on top of lip; round edge,-,1,,,,,Bowl,2.5YR5/8,Red slip,,,CSTR8-2,C-08,1995,8
17309,-,272005,MPrC/LPrC/EC/LC,72,,1370,,,7.5YR5/6,strong brown,-,,-,-,-,-,Rim - concave inner surface leading to small round top; outside below rim bulges slightly decreasing 2.22 cm below rim,-,1,,,,Unknown,Plate,"Brown:  7.5YR5/6
Red:  2.5YR5/8",Strong brown with traces of red slip,,,CSTR8-2,C-08,1995,8
17309,-,272005,MPrC,31,,213,,,2.5YR5/6,red,-,,-,-,-,-,Rim - small round downturned lip; 3.20 cm rim to body of vessel,-,1,,,,,Jar,2.5YR6/8,Trace of light red slip,,,CSTR8-1,C-08,1995,8
17309,-,272005,MPrC/LPrC,31,,213,,,7.5YR6/4,light brown,-,,-,-,-,-,Rim - small flat downturned towards outside top; small round area below outside rim; 1.99 cm rim to body of vessel,-,1,,,,,Jar,2.5YR5/8,Trace of red slip,,,CSTR8-1,C-08,1995,8
17309,-,272005,LC,78,,1001,BG2,,2.5YR4/4,reddish brown,-,,-,-,-,-,Rim - slightly flared with round top,-,1,,,,,Bowl / E,2.5YR5/8,Trace of red slip,,,CSTR8-2,C-08,1995,8
17309,-,272005,MPrC/LPrC/LC,31,,241,,,2.5YR5/8,red,-,,-,-,-,-,Rim - small flat edge with a slight depression on iside at 0.56 cm and a line incised 0.17 cm from inside edge; 1.55 cm rim to body of vessel,-,1,,,,,Jar,2.5YR6/8,Light red,,,CSTR8-1,C-08,1995,8
17309,-,272005,MPrC,78,,1044,,,10YR4/1,dark gray,-,,-,-,-,-,Rim - slightly flattened downturned top; bulging slightly on outside 2.03 cm below rim; bulge has shallow depression beginning 1.53 cm below outside rim; waxy,-,1,,,,,Bowl / E,2.5YR4/8,Red slip,,,CSTR8-2,C-08,1995,8
17312,-,272005,MPrC/LPrC/LC,32,,240,,,10YR4/3,brown,-,,-,-,-,-,Rim - flared; small flat surface 1.36 cm wide leading to small round top; 3.37 cm rim to body of vessel,-,1,,,,,Jar,2.5YR6/8,Very slight trace of light red slip,,,CSTR2-2,C-02,1995,2
17312,-,272005,MPrC/LPrC,33,,207,JG1,,5YR6/4,light reddish brown,-,,-,-,-,-,Rim - small round top on vertical neck; 3.56 cm rim to body of vessel,-,1,,,,,Jar,2.5YR5/8,Trace of red slip,,,CSTR2-1,C-02,1995,2
17312,-,272005,LC,78,,1042,,,7.5YR3/2,dark brown,-,,-,-,-,-,Rim - small round-edged lip,-,1,,,,,Bowl / E,2.5YR5/8,Trace of red slip,,,CSTR2-2,C-02,1995,2
17312,-,272005,LC,53,,,,,10YR4/2,dark grayish brown,-,,-,-,-,-,"Broken basal flange; interesting decorative element immediately above flange in form of a row of rounded, small protrusions - see diagram in notes",-,1,,,,Unknown,Base,2.5YR5/6,Trace of red slip,,,CCTR1-8,C-02,1995,1
17312,-,272005,MPrC,72,,1302,,,7.5YR5/4,brown,-,,-,-,-,-,Rim - large bulbous rim with small flat area 0.78 cm wide on top,-,1,,,,,Plate,2.5YR6/6,Trace of light red slip,,,CSTR2-4,C-02,1995,2
17312,-,272005,MPrC/LPrC,32,,203,,,7.5YR6/4,light brown,-,,-,-,-,-,"Rim - flared neck leading to small flat surface, then downturned ed forming a point with a second small flat surface; heavy vessel; 4.32 cm rim to body of vessel",-,1,,,,,Jar,,Slight trace of light red slip,,,CSTR2-1,C-02,1995,2
17312,-,272005,MPrC/LPrC,78,,1020,,,10YR5/3,brown,-,,-,-,-,-,Rim - rounded downturned towards outside lip; small,-,1,,,,,Bowl / E,2.5YR5/8,Red slip,,,CSTR2-3,C-02,1995,2
17312,-,272005,MPrC/LC,31,,225,,,7.5YR5/4,brown,-,,-,-,-,-,"Rim - slightly flared with small, flat downturned top; row of small depressions on outside where body of vessel joins rim; 2.99 cm rim to body of vessel",-,1,,,,,Jar,,None,,,CSTR2-1,C-02,1995,2
17312,-,272005,MPrC/EC/LC,72,,1341,,,5YR4/4,reddish brown,-,,-,-,-,-,Rim - flat-topped small lip with round edge; waxy,-,1,,,,,Plate,2.5YR5/8,Red slip,,,CSTR2-4,C-02,1995,2
17312,-,272005,EC,71,,601,,,7.5YR4/2,brown,-,,-,-,-,-,Rim - straight surface inside with small round top leading to small flat downturned surface on outside 0.68 cm wide; waxy,-,1,,,,,Bowl,2.5YR5/6,Red slip,,,CSTR2-2,C-02,1995,2
17312,-,272005,MPrC/LPrC/EC,71,,655,,,7.5YR5/6,strong brown,-,,-,-,-,-,Rim - very small downturned flat surface leading to small round top; decoration appears to be bands of red and black slip at rim,-,1,,,,,Bowl,"Light red:  2.5YR6/8
Red:  2.5YR4/8
black:  10YR2/1",Body slip - light red; decorative red and black,,,CSTR2-2,C-02,1995,2
17312,-,272005,MPrC/LPrC/EC/LC,78,,1009,,,7.5YR5/4,brown,-,,-,-,-,-,Rim - slightly bulbous rim with flat top; labial flange; waxy,-,1,,,,,Bowl / E,2.5YR4/6,Red slip,,,CSTR2-3,C-02,1995,2
17312,-,272005,MPrC/LPrC,71,,633,,,5YR5/6,red,-,,-,-,-,-,Rim - small; slightly flared rim with small flat top,-,1,,,,,Bowl,10YR2/1,Posible trace of black slip,,,CSTR2-2,C-02,1995,2
17312,-,272005,"MPrC
LPrC",72,,1321,,,7.5YR5/4,brown,-,,-,-,-,-,Rim - ponted top,-,1,,,,,Plate,,None,,,CSTR2-3,C-02,1995,2
17312,-,272005,MPrC/LPrC,71,,606,,,7.5YR6/4,light brown,-,,-,-,-,-,Rim - heavy vessel with fairly small downturned flat-topped lip,-,1,,,,,Bowl,,None,,,CSTR2-3,C-02,1995,2
17312,-,272005,MPrC/LPrC/EC,72,,1305,,,10YR4/3,brown,-,,-,-,-,-,Rim - small flat-topped lip with round edge,-,1,,,,,Plate,,None,,,CSTR2-3,C-02,1995,2
17312,-,272005,MPrC/LPrC,31,,270,JG1,,10YR5/2,grayish brown,-,,-,-,-,-,Rim - flared with pointed edge; 2.70 cm rim to body of vessel,-,1,,,,,Jar,,None,,,CSTR2-1,C-02,1995,2
17312,-,272005,PrC,72,,1349,,,2.5YR5/8,red,-,,-,-,-,-,Rim - downturned flat-topped lip with round edge; 2 lines incised on top of llip,-,1,,,,,Plate,2.5YR5/8,Red slip,,,CSTR2-4,C-02,1995,2
17313,-,272005,MPrC/LC,72,,1319,PG1,,10YR3/2,very dark grayish brown,-,,-,-,-,-,Rim - pointed with slightly rounded downturned outside edge,-,1,,,,,Plate,2.5YR4/8,Red slip,,,DSTR1-4,D-01,1995,1
17313,-,272005,MPrC/EC/LC,31,,269,,,7.5YR4/4,brown,-,,-,-,-,-,Rim - slightly flared; downturned flat top with small lip,-,1,,,,,Jar,,None,,,DSTR1-2,D-01,1995,1
17313,-,272005,LPrC,78,,1053,,,5YR6/8,light red,-,,-,-,-,-,Rim - flat top; 2 lines incised at 1.52 cm and 2.43 cm from rim,-,1,,,,,Bowl / E,2.5YR5/8,Trace of red slip,,,DSTR1-3,D-01,1995,1
17313,-,272005,MPrC/EC,31,,240,,,5YR5/4,reddish brown,-,,-,-,-,-,"Rim - slightly flared; small, flat, downturned top; 2.31 cm rim to body of vessel",-,1,,,,,Jar,,None,,,DSTR1-1,D-01,1995,1
17313,-,272005,LPrC/LC,72,,1320,PG4,,10YR4/3,brown,-,,-,-,-,-,Rim - pointed with flat downturned towards outside edge; slight depression 1.20 cm below rim; burned,-,1,,,,,Plate,,None,,,DSTR1-4,D-01,1995,1
17314,-,272005,MPrC/EC,72,,1314,PG2,,5YR5/6,red,-,,-,-,-,-,Rim - small flat top with small flat downturned edge,-,1,,,,,Plate,2.5YR4/6,Slight trace of red slip,,,CSTR7-1,C-07,1995,7
17314,-,272005,MPrC/LPrC/LC,78,,1037,,,7.5YR5/4,brown,-,,-,-,-,-,"Rim - flatted, downturned top",-,1,,,,,Bowl / E,2.5YR4/6,Trace of red slip,,,CSTR7-1,C-07,1995,7
17314,-,272005,MPrC/EC,72,,1333,,,5YR5/4,reddish brown,-,,-,-,-,-,Rim - flat-topped lip with slight depression on top; round edge; waxy,-,1,,,,,Plate,2.5YR5/8,Red slip,,,CSTR7-2,C-07,1995,7
17314,-,272005,MPrC/LPrC,22,,801,,,10YR6/3,pale brown,-,,-,-,-,-,Rim - small round top,-,1,,,,,Bowl / I,,None,,,CSTR7-1,C-07,1995,7
17314,-,272005,MPrC/LPrC,78,,1022,,,7.5YR5/4,brown,-,,-,-,-,-,Rim - flat downturned edge,-,1,,,,,Bowl / E,,None,,,CSTR7-1,C-07,1995,7
17314,-,272005,MPrC/LPrC/LC,72,,1330A,,,10YR4/4,dark yellowish brown,-,,-,-,-,-,Rim - flat-topped lip with depression on top; round edge,-,1,,,,,Plate,2.5Y2.5/1,Black slip,,,CSTR7-2,C-07,1995,7
17315,-,272005,LC,71,,602,,,10YR4/2,dark grayish brown,-,,-,-,-,-,Rim - straight vertical sides with pointed top,-,1,,,,,Bowl,2.5YR5/8,Trace of red slip,,,DSTR1-3,D-01,1995,1
17315,-,272005,MPrC/LPrC,72,,1329,,,7.5YR6/4,light brown,-,,-,-,-,-,Rim - small flat top rounding out to form small lip,-,1,,,,,Plate,2.5YR5/8,Slight trace of red slip,,,DSTR1-6,D-01,1995,1
17315,-,272005,MPrC/LPrC,72,,1370,,,7.5YR5/6,strong brown,-,,-,-,-,-,Rim - small round top receding inwards on outside 2.06 cm below rim,-,1,,,,Unknown,Plate,2.5YR5/6,Red slip,,,DSTR1-4,D-01,1995,1
17315,-,272005,MPrC/LPrC,72,,1345A,,,10YR5/4,yellowish brown,-,,-,-,-,-,"Rim - small, flat slightly downturned towards outside top rounding out on outside forming slightly bulbous top",-,1,,,,,Plate,2.5YR5/8,Red slip,,,DSTR1-5,D-01,1995,1
17315,-,272005,MPrC/LPrC,32,,208,,,10YR4/2,dark grayish brown,-,,-,-,-,-,Rim - flared; small flat top; 1.40 cm rim to body of vessel,-,1,,,,,Jar,,None,,,DSTR1-1,D-01,1995,1
17315,-,272005,LC,32,,225,,,10YR4/2,dark grayish brown,-,,-,-,-,-,"Rim - slightly flared; round, downturned top; 2.95 cm rim to body of vessel",-,1,,,,,Jar,2.5YR5/8,Slight trace of red slip,,,DSTR1-2,D-01,1995,1
17315,-,272005,MPrC,31,,212,,,2.5YR5/8,red,-,,-,-,-,-,Rim - flared; small flat inner surface 0.87 cm wide leading to small round top; 1.06 cm rim to body of vessel,-,1,,,,,Jar,,None,,,DSTR1-2,D-01,1995,1
17315,-,272005,MPrC,72,,1363A,,,10YR3/2,very dark grayish brown,-,,-,-,-,-,"Rim - small, flat-topped lip with shallow depression on top",-,1,,,,,Plate,2.5YR5/6,Trace of red slip,,,DSTR1-6,D-01,1995,1
17315,-,272005,"MPrC
LPrC",72,,1324,,,2.5YR5/8,red,-,,-,-,-,-,"Rim - small, flat, downturned top, slightly rounded on outside; 2 lines incised on outside of vessel at 0.44 cm and 2.24 cm below rim; below the lines is a small raised area beginning at 3.24 cm below rim",-,1,,,,,Plate,2.5YR5/6,Trace of red slip,,,DSTR1-5,D-01,1995,1
17315,-,272005,"MPrC
LPrC",72,,1357A,,,7.5YR6/4,light brown,-,,-,-,-,-,Rim - flat top with small rounded edge,-,1,,,,,Plate,2.5YR5/8,Trace of red slip,,,DSTR1-7,D-01,1995,1
17315,-,272005,"MPrC
LPrC",71,,602,,,5YR5/6,red,-,,-,-,-,-,Rim - straight vertical sides with pointed top,-,1,,,,,Bowl,2.5YR5/8,Trace of red slip,,,DSTR1-3,D-01,1995,1
17315,-,272005,"MPrC
LPrC",71,,655,,,7.5YR6/6,reddish yellow,-,,-,-,-,-,Rim - some pointed top of slightly curved vessel,-,1,,,,,Bowl,2.5YR4/8,Very slight trace of red slip,,,DSTR1-3,D-01,1995,1
17315,-,272005,MPrC/LPrC/EC,31,,241,,,7.5YR6/4,light brown,-,,-,-,-,-,Rim - slightly flared; pointed top; downturned slightly rounded outside edge; 1.72 cm rim to body of vessel,-,1,,,,,Jar,,None,,,DSTR1-1,D-01,1995,1
17315,-,272005,MPrC/EC/LC,72,,1321,,,10YR5/3,brown,-,,-,-,-,-,Rim - small pointed top; very shallow plate with basal flange,-,1,,,,,Plate,2.5YR5/8,Slight trace of red slip,,,DSTR1-4,D-01,1995,1
17315,-,272005,EC,72,,1329A,,,7.5YR5/4,brown,-,,-,-,-,-,"Rim - large, flat-topped, downturned towards outside lip",-,1,,,,,Plate,2.5YR5/8,Trace of red slip,,,DSTR1-7,D-01,1995,1
17315,-,272005,LC,72,,1347A,,,10YR4/2,dark grayish brown,-,,-,-,-,-,Rim - small round top; vessel narrows 1.85 cm below rim on outside,-,1,,,,,Plate,,None,,,DSTR1-6,D-01,1995,1
17315,-,272005,MPrC/LPrC,78,,1044,,,7.5YR5/4,brown,-,,-,-,-,-,Rim - Flat downturned towards otuside top; thin vessel,-,1,,,,,Bowl / E,,None,,,DSTR1-3,D-01,1995,1
17315,-,272005,MPrC/LPrC/LC,90,,,,,5YR5/6,red,-,,-,-,-,-,"Possibly part of an incensario; 2 finished edges; sherd has round piece, slightly rounded depth; appears to have been added after first firing",-,1,,,,Unknown,Body,,None,,,DSTR1-8,D-01,1995,1
17315,-,272005,MPrC/LPrC/EC,71,,657,,,7.5YR5/3,brown,-,,-,-,-,-,"Rim - small flare with pointed top, slightly bulbous on outside",-,1,,,,Unknown,Bowl,,None,,,DSTR1-4,D-01,1995,1
17315,-,272005,"MPrC
LPrC",81,,,,,7.5YR5/6,strong brown,-,,-,-,-,-,Lid rises slightly 1.32 cm from edge,-,1,,,,Unknown,Lid,,None,,,DSTR1-7,D-01,1995,1
17315,-,272005,MPrC/LPrC/LC,81,,,,,7.5YR4/4,brown,-,,-,-,-,-,Lid - flat top with small bulbous edge,-,1,,,,Unknown,Lid,,None,,,DSTR1-8,D-01,1995,1
17315,-,272005,PrC,31,,206,,,10YR5/3,brown,-,,-,-,-,-,Rim - flared; small round bubble on top; 2.40 cm rim to body of vessel,-,1,,,,,Jar,,None,,,DSTR1-1,D-01,1995,1
17315,-,272005,LPrC,78,,1030,,,7.5YR5/6,strong brown,-,,-,-,-,-,"Rim - small, flat slightly downturned area leading to round edge",-,1,,,,,Bowl / E,7.5YR7/3,Trace of pink slip,,,DSTR1-7,D-01,1995,1
17315,-,272005,MPrC/LPrC/EC/LC,31,,234,JG1,,2.5YR5/6,red,-,,-,-,-,-,Rim - slightly flared; flat downturned top; 3.39 cm rim to body of vessel,-,1,,,,,Jar,,None,,,DSTR1-2,D-01,1995,1
17315,-,272005,MPrC/LC,72,,1316,,,10YR7/4,very pale brown,-,,-,-,-,-,Rim - rounded edge; 2 rows of small depressions beginning 0.99 cm below rim (see diagram in notes),-,1,,,,,Plate,Unable to determine color,Hint of possible slip,,,DSTR1-5,D-01,1995,1
17315,-,272005,MPrC/LPrC/LC,42,,271,,,10YR3/3,dark brown,-,,-,-,-,-,"Rim - flared; flat-topped lip with pointed edge, slightly bulbous underneath; 3.99 cm rim to body of vessel",-,1,,,,,Jar,,None,,,DSTR1-1,D-01,1995,1
17315,-,272005,MPrC/LC,72,,1325,,,7.5YR5/4,brown,-,,-,-,-,-,"Rim - downturned toward outside, slightly flattened rim with a pointed edge; forms a small lip; slight groove under lip",-,1,,,,,Plate,,None,,,DSTR1-7,D-01,1995,1
17315,-,272005,MPrC/LPrC/LC,72,,1348A,,,10YR4/3,brown,-,,-,-,-,-,Rim - small flat inner surface 1.46 cm wide leading to flattened downturned towards outside top; slightly bulbous on outside; vessel narrows on outside at 2.10 cm,-,1,,,,,Plate,,None,,,DSTR1-6,D-01,1995,1
17315,-,272005,MPrC/LPrC,34,,1204,,,5YR5/4,reddish brown,-,,-,-,-,-,"Rim - rounded on inside leading to flat, slightly downturned top",-,1,,,,,Tecomate,,None,,,DSTR1-3,D-01,1995,1
17315,-,272005,MC/LC,72,,1316,,,7.5YR5/4,brown,-,,-,-,-,-,Rim - rounded edge,-,1,,,,,Plate,,None,,,DSTR1-5,D-01,1995,1
17318,-,272005,"MPrC
LPrC
EC
LC",90,,,,,5YR5/4,reddish brown,-,,-,-,-,-,very thin vessel with chevrons,-,1,,,,Unknown,Body,,None,,,CSTR1-4,C-01,1995,1
17318,-,272005,MPrC/LPrC,71,,610,,,2.5YR5/6,red,-,,-,-,-,-,Rim - slightly flared; small flat-topped downturned lip,-,1,,,,,Bowl,,None,,,CSTR1-2,C-01,1995,1
17318,-,272005,MPrC/LPrC,78,,1032,,,2.5YR5/6,red,-,,-,-,-,-,Rim - small flat downturned toward inside with round edge outside,-,1,,,,Unknown,Bowl / E,2.5YR6/8,Red slip,,,CSTR1-4,C-01,1995,1
17318,-,272005,EC,71,,644,,,7.5YR5/6,strong brown,-,,-,-,-,-,Rim - round top leading to slightly rounded downturned lip,-,1,,,,,Bowl,2.5YR5/8,Red slip,,,CSTR1-2,C-01,1995,1
17318,-,272005,"MPrC
LPrC
EC
LC",72,,1310,PG2,,7.5YR5/4,brown,-,,-,-,-,-,Rim - round edge,-,1,,,,,Plate,,None,,,CSTR1-4,C-01,1995,1
17318,-,272005,MPrC/LPrC/EC,32,,230,,,10YR6/3,pale brown,-,,-,-,-,-,Rim - flared; slightly concave inner surface leading to flat downturned top; top has a line incised on it,-,1,,,,,Jar,,None,,,CSTR1-1,C-01,1995,1
17318,-,272005,MPrC/LPrC/EC/LC,72,,1356,,,10YR3/6,dark yellowish brown,-,,-,-,-,-,Rim - slightly concave inner surface leading to 2 small flat surfaces on edge forming a point,-,1,,,,,Plate,,None,,,CSTR1-3,C-01,1995,1
17318,-,272005,MPrC,90,,,,,2.5Y3/1,very dark gray,-,,-,-,-,-,Two designs; one possibly diamond-shaped with small lines incised inside; two slightly raised rectangles below patten one 1.31 cm wide,-,1,,,,Unknown,Body,,None,,,CSTR1-5,C-01,1995,1
17318,-,272005,MPrC/LPrC/EC/LC,71,,644B,,,7.5YR6/3,light brown,-,,-,-,-,-,Rim - small round top,-,1,,,,,Bowl,2.5YR4/4,Slight trace of reddish brown slip,,,CSTR1-9,C-01,1995,1
17318,-,272005,"MPrC
LPrC
EC
LC",22,,827,,,7.5YR5/3,brown,-,,-,-,-,-,Rim - flat downturned edge,-,1,,,,,Bowl / I,,None,,,CSTR1-8,C-01,1995,1
17319,-,272005,MPrC/LPrC,72,,1359,,,7.5YR6/3,light brown,-,,-,-,-,-,"Rim - concave inner surface leading to flat, downturned towards outside top",-,1,,,,,Plate,,None,,,CSTR1-15,C-01,1995,1
17319,-,272005,MPrC/LPrC/EC/LC,72,,1319,PG1,,7.5YR4/4,brown,-,,-,-,-,-,Rim - small round top; line incised 0.69 cm below rim on outside,-,1,,,,,Plate,2.5YR5/8,Traces of red slip,,,CSTR1-14,C-01,1995,1
17319,-,272005,PrC,72,,1330A,,,5YR4/4,reddish brown,-,,-,-,-,-,Rim - large lip with shallow depression on top; slightly pointed edge,-,1,,,,,Plate,2.5YR6/8,Slight trace of light red slip,,,CSTR1-18,C-01,1995,1
17319,-,272005,PrC,78,,1022A,,,5YR5/6,red,-,,-,-,-,-,"Rim - small, flat-topped downturned lip",-,1,,,,,Bowl / E,2.5YR5/8,Red slip,,,CSTR1-12,C-01,1995,1
17319,-,272005,MPrC/LPrC/EC/LC,71,,644A,,,5YR5/4,reddish brown,-,,-,-,-,-,"Rim - small, slightly bulbous top with line incised below top on outside",-,1,,,,,Bowl,2.5YR4/8,Red slip,,,CSTR1-11,C-01,1995,1
17319,-,272005,LC,31,,228,,,2.5YR4/6,red,-,,-,-,-,-,Rim - round top; straight sides; very small vessel - rim diameter 6.00 cm; 1.43 cm rim to body of vessel,-,1,,,,,Jar,2.5YR4/6,Red slip,,,CSTR1-6,C-01,1995,1
17319,-,272005,LPrC,72,,1349,,,7.5YR4/6,strong brown,-,,-,-,-,-,"Rim - flat-topped, downturned lip with shallow depression under lip",-,1,,,,,Plate,10R5/8,Red slip,,,CSTR1-17,C-01,1995,1
17319,-,272005,MPrC,71,,658,,,10YR6/3,pale brown,-,,-,-,-,-,Rim - flat top with a depression in it,-,1,,,,Unknown,Bowl,,None,,,CSTR1-13,C-01,1995,1
17319,-,272005,MPrC/EC/LC,78,,1020,,,7.5YR4/6,strong brown,-,,-,-,-,-,"Rim - flat, downturned top; shallow depression on top",-,1,,,,,Bowl / E,,None,,,CSTR1-12,C-01,1995,1
17319,-,272005,MPrC/LPrC/LC,78,,1034,,,7.5YR5/4,brown,-,,-,-,-,-,Rim - slightly flattened downturned rim forming a small lip with a small round edge,-,1,,,,,Bowl / E,,None,,,CSTR1-12,C-01,1995,1
17319,-,272005,MPrC/LPrC/EC,31,,240,,,7.5YR5/4,brown,-,,-,-,-,-,Rim - flared with small round top; 3.61 cm rim to body of vessel,-,1,,,,,Jar,,None,,,CSTR1-7,C-01,1995,1
17319,-,272005,LPrC/LC,22,,826,,,10YR6/3,pale brown,-,,-,-,-,-,Rim - slightly bulbous round top; some indication of line incised 1.40 cm below outside rim; possible row of chevrons cut 2.22 cm below outside rim?,-,1,,,,,Bowl / I,,None,,,CSTR1-8,C-01,1995,1
17319,-,272005,MPrC/EC,72,,1354A,,,10YR5/4,yellowish brown,-,,-,-,-,-,"Rim - flat, downturned towards outside top; very shallow depression on inside of vessel 1.77 cm below rim",-,1,,,,,Plate,,None,,,CSTR1-13,C-01,1995,1
17319,-,272005,MPrC,72,,1316,,,7.5YR6/4,light brown,-,,-,-,-,-,Rim - concave inner surface leading to a round top,-,1,,,,,Plate,,None,,,CSTR1-15,C-01,1995,1
17319,-,272005,EC,71,,617A,,,10YR4/2,dark grayish brown,-,,-,-,-,-,"Rim - flat, downturned towards inside top",-,1,,,,,Bowl,,None,,,CSTR1-10,C-01,1995,1
17319,-,272005,MPrC/LPrC,78,,1023,,,7.5YR6/4,light brown,-,,-,-,-,-,Rim - flat top rounding out on outside,-,1,,,,Unknown,Bowl / E,,None,,,CSTR1-16,C-01,1995,1
17319,-,272005,PrC,72,,1334,,,7.5YR5/4,brown,-,,-,-,-,-,Rim - flat downturned towards outside top,-,1,,,,,Plate,2.5YR5/8,Trace of red slip,,,CSTR1-16,C-01,1995,1
17320,-,272005,MPrC,31,,287,,,5YR6/4,light reddish brown,-,,-,-,-,-,Rim - slightly flared; small lip with flat top and round edge; 3.63 cm rim to body of vessel,-,1,,,,,Jar,2.5YR5/8,Small trace of red slip,,,CSTR1-1,C-01,1995,1
17320,-,272005,PrC,78,,1030,,,10YR4/3,brown,-,,-,-,-,-,Rim - flat top with shallow depression on top; vessel finely scored on inside,-,1,,,,,Bowl / E,2.5YR5/8,Trace of red slip,,,CSTR1-4,C-01,1995,1
17320,-,272005,LPrC,41,,294,,,7.5YR5/4,brown,-,,-,-,-,-,Rim - 2 flattened consecutive inner surfaces with small round top; bulbous; 4.0 cm rim to body of vessel,-,1,,,,,Jar,2.5YR5/8,Trace of red slip,,,CSTR1-1,C-01,1995,1
17320,-,272005,EC,72,,1327,,,2.5YR5/6,red,-,,-,-,-,-,Rim - slightly concave inner surface leading to pointed top with slightly rounded downturned edge,-,1,,,,,Plate,2.5YR5/8,Trace of red slip,,,CSTR1-3,C-01,1995,1
17320,-,272005,MPrC/LPrC,71,,630,,,2.5YR4/4,reddish brown,-,,-,-,-,-,Rim - rounded downturned lip; lip thinner than vessel,-,1,,,,,Bowl,2.5YR5/8,Trace of red slip,,,CSTR1-2,C-01,1995,1
17320,-,272005,MPrC,22,,827,,,10YR5/4,yellowish brown,-,,-,-,-,-,"Rim - flat, downturned towards inside top",-,1,,,,,Bowl / I,2.5YR5/8,Trace of red slip,,,CSTR1-3,C-01,1995,1
17320,-,272005,PrC,71,,635,,,10YR5/4,yellowish brown,-,,-,-,-,-,Rim - raised surface on inside with shallow depression above it leading to flat-topped lip with shallow groove on top,-,1,,,,,Bowl,"Red:  2.5YR5/8
Black:  5YR2.5/1",Trace of red slip now blackened,,,CSTR1-3,C-01,1995,1
17320,-,272005,MPrC/LPrC/EC/LC,72,,,,,5YR5/6,red,-,,-,-,-,-,"Rim - inward curving, round top",-,1,,,,Unknown,Plate,2.5YR6/4,Slight trace of light reddish brown slip,,,CSTR1-20,C-01,1995,1
17320,-,272005,LC,72,,1359A,,,10YR4/4,dark yellowish brown,-,,-,-,-,-,"Rim - flat, slightly downturning towards outside top; fairly deep chevrons cut into vessel at base",-,1,,,,,Plate,2.5YR5/8,Trace of red slip,,,CSTR1-5,C-01,1995,1
17320,-,272005,MPrC/LC,52,,,,,2.5YR5/8,red,-,,-,-,-,-,2 horizontal lines impressed 1.46 cm and 1.94 cm above base,-,1,,,,Unknown,Base,5YR6/6,Trace of reddish yellow slip,,,CSTR1-19,C-01,1995,1
17320,-,272005,EC,72,,1324,,,10YR5/3,brown,-,,-,-,-,-,Rim - slightly downturned flat rim; black trim (see diagram in notes),-,1,,,,,Plate,"Red:  2.5YR4/8
Black:  5Y2.5/1",Red slip with black trim,,,CSTR1-3,C-01,1995,1
17320,-,272005,PrC,72,,1347,,,10YR5/6,yellowish brown,-,,-,-,-,-,"Rim - slightly flared; small, round downturned top; line painted 1.23 cm below outside rim",-,1,,,,,Plate,10YR2/1,Black slip,,,CSTR1-14,C-01,1995,1
17320,-,272005,MPrC/EC,90,,,,,7.5YR6/4,light brown,-,,-,-,-,-,"Possible diamond pattern in narrow cuts between slightly raised slim, small rectangles; rectangles are approximately 0.57 cm wide",-,1,,,,Unknown,Body,,None,,,CSTR1-5,C-01,1995,1
17320,-,272005,EC,33,,226,,,10YR5/3,brown,-,,-,-,-,-,"Rim - small, flat top with tiny lip on outside; 3.10 cm rim to body of vessel",-,1,,,,,Jar,,None,,,CSTR1-1,C-01,1995,1
17320,-,272005,MPrC/LPrC,78,,1047A,,,7.5YR4/3,brown,-,,-,-,-,-,Rim - flared; slight concave inner surface leading to ointed top; outer surface rounds out,-,1,,,,,Bowl / E,,None,,,CSTR1-2,C-01,1995,1
17320,-,272005,MPrC/LPrC,72,,1330A,,,2.5YR5/8,red,-,,-,-,-,-,Rim - flat round-edged lip with shallow depression on top and a 0.52 cm wide slightly concave depression on inside below rim; waxy,-,1,,,,,Plate,2.5YR5/8,Red,,,CSTR1-4,C-01,1995,1
17320,-,272005,MPrC/LPrC,33,,226,,,10YR3/2,very dark grayish brown,-,,-,-,-,-,"Rim - small, flat top with tiny lip on outside; 3.00 cm rim to body of vessel",-,1,,,,,Jar,2.5YR5/6,Red slip,,,CSTR1-1,C-01,1995,1
17320,-,272005,PrC,78,,1006,BG2,,2.5YR6/4,light reddish brown,-,,-,-,-,-,Rim - round top,-,1,,,,,Bowl / E,2.5YR5/8,Red slip,,,CSTR1-2,C-01,1995,1
17320,-,272005,LC,72,,1315,PG2,,10YR6/4,light yellowish brown,-,,-,-,-,-,Rim - small round top,-,1,,,,,Plate,,None,,,CSTR1-13,C-01,1995,1
17321,-,272005,MPrC/LPrC,72,,1330A,,,5YR5/6,red,-,,-,-,-,-,Rim - large lip with shallow depression on top; pointed edge; waxy,-,1,,,,,Plate,5YR6/6,Reddish yellow slip,,,CSTR1-18,C-01,1995,1
